"";"Data";"MunicipioChave";"Tipo";"Confirmados";"Mortes";"UltimaData";"PopulacaoEstimadaEm2019";"ConfirmadosACada100K";"PorcentagemMorte";"InformadoMunicipio";"_TipoFato";"Cluster"
"529";2020-04-20;"2915601-BA";"city";1;0;"True";"64486";"1.55072";0;"S";"ATUAL";2
"530";2020-04-20;"2915700-BA";"city";1;0;"True";"8035";"12.44555";0;"S";"ATUAL";2
"531";2020-04-20;"2916203-BA";"city";1;1;"True";"8761";"11.41422";1;"S";"ATUAL";2
"532";2020-04-20;"2916302-BA";"city";5;0;"True";"10259";"48.73769";0;"S";"ATUAL";2
"533";2020-04-20;"2916401-BA";"city";5;1;"True";"76147";"6.56625";0,2;"S";"ATUAL";2
"534";2020-04-20;"2916807-BA";"city";1;0;"True";"19747";"5.06406";0;"S";"ATUAL";2
"535";2020-04-20;"2916856-BA";"city";1;0;"True";"14487";"6.90274";0;"S";"ATUAL";2
"536";2020-04-20;"2917102-BA";"city";4;0;"True";"20382";"19.62516";0;"S";"ATUAL";2
"537";2020-04-20;"2917300-BA";"city";1;0;"True";"28602";"3.49626";0;"S";"ATUAL";2
"538";2020-04-20;"2917607-BA";"city";4;0;"True";"54423";"7.34983";0;"S";"ATUAL";2
"539";2020-04-20;"2918001-BA";"city";19;0;"True";"155966";"12.18214";0;"S";"ATUAL";2
"540";2020-04-20;"2918407-BA";"city";7;1;"True";"216707";"3.23017";0,1429;"S";"ATUAL";2
"541";2020-04-20;"2919207-BA";"city";34;4;"True";"198440";"17.13364";0,1176;"S";"ATUAL";2
"542";2020-04-20;"2919553-BA";"city";2;0;"True";"87519";"2.28522";0;"S";"ATUAL";2
"543";2020-04-20;"2921104-BA";"city";1;0;"True";"22688";"4.40762";0;"S";"ATUAL";2
"544";2020-04-20;"2921450-BA";"city";1;0;"True";"8641";"11.57273";0;"S";"ATUAL";2
"545";2020-04-20;"2921609-BA";"city";1;0;"True";"8519";"11.73847";0;"S";"ATUAL";2
"546";2020-04-20;"2921906-BA";"city";1;0;"True";"9062";"11.03509";0;"S";"ATUAL";2
"547";2020-04-20;"2922904-BA";"city";1;0;"True";"26947";"3.71099";0;"S";"ATUAL";2
"548";2020-04-20;"2923308-BA";"city";0;0;"True";"8564";"11.67679";0;"S";"ATUAL";2
"549";2020-04-20;"2923506-BA";"city";1;0;"True";"9019";"11.0877";0;"S";"ATUAL";2
"550";2020-04-20;"2923605-BA";"city";1;0;"True";"21607";"4.62813";0;"S";"ATUAL";2
"551";2020-04-20;"2924702-BA";"city";1;0;"True";"10707";"9.33968";0;"S";"ATUAL";2
"552";2020-04-20;"2925204-BA";"city";1;0;"True";"39519";"2.53043";0;"S";"ATUAL";2
"553";2020-04-20;"2925303-BA";"city";17;0;"True";"148686";"11.43349";0;"S";"ATUAL";2
"554";2020-04-20;"2925501-BA";"city";4;0;"True";"28174";"14.19749";0;"S";"ATUAL";2
"555";2020-04-20;"2926608-BA";"city";1;0;"True";"53807";"1.85849";0;"S";"ATUAL";2
"556";2020-04-20;"2926905-BA";"city";2;0;"True";"11655";"17.16002";0;"S";"ATUAL";2
"557";2020-04-20;"2927408-BA";"city";824;23;"True";"2872347";"28.68734";0,0279;"S";"ATUAL";4
"558";2020-04-20;"2927705-BA";"city";7;0;"True";"27778";"25.1998";0;"S";"ATUAL";2
"559";2020-04-20;"2928059-BA";"city";1;0;"True";"12597";"7.9384";0;"S";"ATUAL";2
"560";2020-04-20;"2928109-BA";"city";1;0;"True";"39845";"2.50973";0;"S";"ATUAL";2
"561";2020-04-20;"2928505-BA";"city";2;0;"True";"10405";"19.22153";0;"S";"ATUAL";2
"562";2020-04-20;"2928950-BA";"city";1;0;"True";"9058";"11.03996";0;"S";"ATUAL";2
"563";2020-04-20;"2929206-BA";"city";2;0;"True";"39802";"5.02487";0;"S";"ATUAL";2
"564";2020-04-20;"2930154-BA";"city";1;0;"True";"31472";"3.17743";0;"S";"ATUAL";2
"565";2020-04-20;"2930501-BA";"city";4;0;"True";"80861";"4.94676";0;"S";"ATUAL";2
"566";2020-04-20;"2930709-BA";"city";5;0;"True";"134377";"3.72087";0;"S";"ATUAL";2
"567";2020-04-20;"2931202-BA";"city";3;0;"True";"21074";"14.23555";0;"S";"ATUAL";2
"568";2020-04-20;"2931350-BA";"city";8;0;"True";"160487";"4.98483";0;"S";"ATUAL";2
"569";2020-04-20;"2932309-BA";"city";4;0;"True";"27035";"14.79564";0;"S";"ATUAL";2
"570";2020-04-20;"2932507-BA";"city";2;0;"True";"19002";"10.52521";0;"S";"ATUAL";2
"571";2020-04-20;"2932705-BA";"city";13;2;"True";"20519";"63.35591";0,1538;"S";"ATUAL";2
"572";2020-04-20;"2932804-BA";"city";1;1;"True";"19178";"5.21431";1;"S";"ATUAL";2
"573";2020-04-20;"2932903-BA";"city";3;0;"True";"96562";"3.10681";0;"S";"ATUAL";2
"574";2020-04-20;"2933000-BA";"city";1;0;"True";"28473";"3.5121";0;"S";"ATUAL";2
"575";2020-04-20;"2933208-BA";"city";1;0;"True";"43223";"2.31358";0;"S";"ATUAL";2
"576";2020-04-20;"2933307-BA";"city";20;1;"True";"338480";"5.90877";0,05;"S";"ATUAL";2
"577";2020-04-20;"3100203-MG";"city";1;0;"True";"23237";"4.30348";0;"S";"ATUAL";2
"578";2020-04-20;"3101607-MG";"city";2;0;"True";"79996";"2.50013";0;"S";"ATUAL";2
"579";2020-04-20;"3101706-MG";"city";2;0;"True";"41896";"4.77373";0;"S";"ATUAL";2
"580";2020-04-20;"3101805-MG";"city";1;0;"True";"7424";"13.46983";0;"S";"ATUAL";2
"581";2020-04-20;"3103504-MG";"city";7;0;"True";"117267";"5.96928";0;"S";"ATUAL";2
"582";2020-04-20;"3104007-MG";"city";3;0;"True";"106229";"2.82409";0;"S";"ATUAL";2
"583";2020-04-20;"3104106-MG";"city";1;0;"True";"10772";"9.28333";0;"S";"ATUAL";2
"584";2020-04-20;"3104205-MG";"city";7;0;"True";"40092";"17.45984";0;"S";"ATUAL";2
"585";2020-04-20;"3105608-MG";"city";3;0;"True";"137313";"2.18479";0;"S";"ATUAL";2
"586";2020-04-20;"3106101-MG";"city";1;1;"True";"3429";"29.16302";1;"S";"ATUAL";2
"587";2020-04-20;"3106200-MG";"city";460;8;"True";"2512070";"18.31159";0,0174;"S";"ATUAL";1
"588";2020-04-20;"3106705-MG";"city";10;0;"True";"439340";"2.27614";0;"S";"ATUAL";2
"589";2020-04-20;"3107109-MG";"city";6;0;"True";"40127";"14.95253";0;"S";"ATUAL";2
"590";2020-04-20;"3107406-MG";"city";1;0;"True";"50605";"1.97609";0;"S";"ATUAL";2
"591";2020-04-20;"3108107-MG";"city";1;1;"True";"6868";"14.56028";1;"S";"ATUAL";2
"592";2020-04-20;"3108305-MG";"city";2;0;"True";"19412";"10.30291";0;"S";"ATUAL";2
"593";2020-04-20;"3108404-MG";"city";1;0;"True";"14971";"6.67958";0;"S";"ATUAL";2
"594";2020-04-20;"3110004-MG";"city";1;0;"True";"44718";"2.23624";0;"S";"ATUAL";2
"595";2020-04-20;"3110509-MG";"city";2;0;"True";"21770";"9.18695";0;"S";"ATUAL";2
"596";2020-04-20;"3110608-MG";"city";7;0;"True";"29551";"23.68786";0;"S";"ATUAL";2
"597";2020-04-20;"3110707-MG";"city";1;0;"True";"12814";"7.80396";0;"S";"ATUAL";2
"598";2020-04-20;"3111200-MG";"city";3;0;"True";"54029";"5.55257";0;"S";"ATUAL";2
"599";2020-04-20;"3111507-MG";"city";1;0;"True";"15461";"6.46789";0;"S";"ATUAL";2
"600";2020-04-20;"3111606-MG";"city";1;0;"True";"28774";"3.47536";0;"S";"ATUAL";2
"601";2020-04-20;"3112802-MG";"city";1;0;"True";"8632";"11.5848";0;"S";"ATUAL";2
"602";2020-04-20;"3113305-MG";"city";1;0;"True";"33000";"3.0303";0;"S";"ATUAL";2
"603";2020-04-20;"3113701-MG";"city";1;0;"True";"18837";"5.3087";0;"S";"ATUAL";2
"604";2020-04-20;"3113909-MG";"city";1;0;"True";"12170";"8.21693";0;"S";"ATUAL";2
"605";2020-04-20;"3114204-MG";"city";2;0;"True";"22478";"8.89759";0;"S";"ATUAL";2
"606";2020-04-20;"3115300-MG";"city";3;0;"True";"75123";"3.99345";0;"S";"ATUAL";2
"607";2020-04-20;"3115805-MG";"city";1;0;"True";"10350";"9.66184";0;"S";"ATUAL";2
"608";2020-04-20;"3117306-MG";"city";2;0;"True";"27893";"7.17026";0;"S";"ATUAL";2
"609";2020-04-20;"3118304-MG";"city";11;0;"True";"128589";"8.55439";0;"S";"ATUAL";2
"610";2020-04-20;"3118601-MG";"city";36;0;"True";"663855";"5.42287";0;"S";"ATUAL";2
"611";2020-04-20;"3119302-MG";"city";2;0;"True";"27974";"7.1495";0;"S";"ATUAL";2
"612";2020-04-20;"3119401-MG";"city";6;0;"True";"109855";"5.46175";0;"S";"ATUAL";2
"613";2020-04-20;"3120904-MG";"city";1;0;"True";"80129";"1.24799";0;"S";"ATUAL";2
"614";2020-04-20;"3121902-MG";"city";1;0;"True";"3417";"29.26544";0;"S";"ATUAL";2
"615";2020-04-20;"3122306-MG";"city";39;1;"True";"238230";"16.37073";0,0256;"S";"ATUAL";2
"616";2020-04-20;"3124104-MG";"city";1;0;"True";"70552";"1.41739";0;"S";"ATUAL";2
"617";2020-04-20;"3124203-MG";"city";2;0;"True";"24951";"8.01571";0;"S";"ATUAL";2
"618";2020-04-20;"3124302-MG";"city";1;1;"True";"31617";"3.16286";1;"S";"ATUAL";2
"619";2020-04-20;"3125101-MG";"city";16;1;"True";"36225";"44.16839";0,0625;"S";"ATUAL";2
"620";2020-04-20;"3125903-MG";"city";3;0;"True";"9820";"30.5499";0;"S";"ATUAL";2
"621";2020-04-20;"3126109-MG";"city";2;0;"True";"67683";"2.95495";0;"S";"ATUAL";2
"622";2020-04-20;"3127107-MG";"city";2;0;"True";"59496";"3.36157";0;"S";"ATUAL";2
"623";2020-04-20;"3127388-MG";"city";3;0;"True";"3966";"75.64297";0;"S";"ATUAL";2
"624";2020-04-20;"3127701-MG";"city";8;2;"True";"279885";"2.85832";0,25;"S";"ATUAL";2
"625";2020-04-20;"3128303-MG";"city";1;0;"True";"19021";"5.25735";0;"S";"ATUAL";2
"626";2020-04-20;"3128709-MG";"city";2;0;"True";"51917";"3.8523";0;"S";"ATUAL";2
"627";2020-04-20;"3128907-MG";"city";1;0;"True";"8039";"12.43936";0;"S";"ATUAL";2
"628";2020-04-20;"3129806-MG";"city";4;0;"True";"180204";"2.21971";0;"S";"ATUAL";2
"629";2020-04-20;"3131158-MG";"city";2;0;"True";"18607";"10.74864";0;"S";"ATUAL";2
"630";2020-04-20;"3131307-MG";"city";8;0;"True";"263410";"3.03709";0;"S";"ATUAL";2
"631";2020-04-20;"3131505-MG";"city";1;0;"True";"10079";"9.92162";0;"S";"ATUAL";2
"632";2020-04-20;"3131703-MG";"city";6;1;"True";"120060";"4.9975";0,1667;"S";"ATUAL";2
"633";2020-04-20;"3132206-MG";"city";1;0;"True";"13358";"7.48615";0;"S";"ATUAL";2
"634";2020-04-20;"3132404-MG";"city";2;0;"True";"96869";"2.06464";0;"S";"ATUAL";2
"635";2020-04-20;"3133105-MG";"city";4;0;"True";"15331";"26.09093";0;"S";"ATUAL";2
"636";2020-04-20;"3133303-MG";"city";1;0;"True";"21062";"4.74789";0;"S";"ATUAL";2
"637";2020-04-20;"3133501-MG";"city";3;0;"True";"21762";"13.7855";0;"S";"ATUAL";2
"638";2020-04-20;"3133600-MG";"city";1;0;"True";"9783";"10.22181";0;"S";"ATUAL";2
"639";2020-04-20;"3133808-MG";"city";1;0;"True";"93214";"1.0728";0;"S";"ATUAL";2
"640";2020-04-20;"3134202-MG";"city";1;0;"True";"104671";"0.95537";0;"S";"ATUAL";2
"641";2020-04-20;"3134608-MG";"city";1;0;"True";"20143";"4.9645";0;"S";"ATUAL";2
"642";2020-04-20;"3135100-MG";"city";3;0;"True";"71648";"4.18714";0;"S";"ATUAL";2
"643";2020-04-20;"3135407-MG";"city";1;0;"True";"4912";"20.35831";0;"S";"ATUAL";2
"644";2020-04-20;"3136207-MG";"city";1;0;"True";"79910";"1.25141";0;"S";"ATUAL";2
"645";2020-04-20;"3136702-MG";"city";95;2;"True";"568873";"16.69969";0,0211;"S";"ATUAL";3
"646";2020-04-20;"3137205-MG";"city";14;0;"True";"52165";"26.83792";0;"S";"ATUAL";2
"647";2020-04-20;"3137601-MG";"city";3;0;"True";"64527";"4.64922";0;"S";"ATUAL";2
"648";2020-04-20;"3138203-MG";"city";6;0;"True";"103773";"5.78185";0;"S";"ATUAL";2
"649";2020-04-20;"3138401-MG";"city";1;0;"True";"52587";"1.90161";0;"S";"ATUAL";2
"650";2020-04-20;"3139003-MG";"city";2;0;"True";"42133";"4.74687";0;"S";"ATUAL";2
"651";2020-04-20;"3139409-MG";"city";3;0;"True";"90229";"3.32487";0;"S";"ATUAL";2
"652";2020-04-20;"3140001-MG";"city";9;1;"True";"60724";"14.82116";0,1111;"S";"ATUAL";2
"653";2020-04-20;"3140159-MG";"city";1;0;"True";"15416";"6.48677";0;"S";"ATUAL";2
"654";2020-04-20;"3140308-MG";"city";1;0;"True";"4039";"24.7586";0;"S";"ATUAL";2
"655";2020-04-20;"3140803-MG";"city";0;0;"True";"14468";"6.91181";0;"S";"ATUAL";2
"656";2020-04-20;"3141108-MG";"city";1;0;"True";"37820";"2.6441";0;"S";"ATUAL";2
"657";2020-04-20;"3142908-MG";"city";1;0;"True";"20854";"4.79524";0;"S";"ATUAL";2
"658";2020-04-20;"3143104-MG";"city";5;0;"True";"47809";"10.45828";0;"S";"ATUAL";2
"659";2020-04-20;"3143302-MG";"city";5;1;"True";"409341";"1.22148";0,2;"S";"ATUAL";2
"660";2020-04-20;"3143807-MG";"city";3;0;"True";"6029";"49.7595";0;"S";"ATUAL";2
"661";2020-04-20;"3143906-MG";"city";5;0;"True";"108763";"4.59715";0;"S";"ATUAL";2
"662";2020-04-20;"3144300-MG";"city";2;1;"True";"40750";"4.90798";0,5;"S";"ATUAL";2
"663";2020-04-20;"3144508-MG";"city";1;0;"True";"8608";"11.6171";0;"S";"ATUAL";2
"664";2020-04-20;"3144805-MG";"city";45;0;"True";"94889";"47.42383";0;"S";"ATUAL";3
"665";2020-04-20;"3145208-MG";"city";1;1;"True";"102693";"0.97378";1;"S";"ATUAL";2
"666";2020-04-20;"3145307-MG";"city";1;0;"True";"31331";"3.19173";0;"S";"ATUAL";2
"667";2020-04-20;"3146008-MG";"city";1;1;"True";"33639";"2.97274";1;"S";"ATUAL";2
"668";2020-04-20;"3147006-MG";"city";8;0;"True";"93158";"8.58756";0;"S";"ATUAL";2
"669";2020-04-20;"3147105-MG";"city";5;0;"True";"93969";"5.3209";0;"S";"ATUAL";2
"670";2020-04-20;"3147303-MG";"city";4;2;"True";"21083";"18.97263";0,5;"S";"ATUAL";2
"671";2020-04-20;"3147907-MG";"city";1;0;"True";"114679";"0.872";0;"S";"ATUAL";2
"672";2020-04-20;"3148004-MG";"city";12;1;"True";"152488";"7.86947";0,0833;"S";"ATUAL";2
"673";2020-04-20;"3148103-MG";"city";9;1;"True";"90757";"9.91659";0,1111;"S";"ATUAL";2
"674";2020-04-20;"3149903-MG";"city";1;0;"True";"21390";"4.67508";0;"S";"ATUAL";2
"675";2020-04-20;"3151107-MG";"city";1;0;"True";"10752";"9.3006";0;"S";"ATUAL";2
"676";2020-04-20;"3151206-MG";"city";2;0;"True";"56428";"3.54434";0;"S";"ATUAL";2
"677";2020-04-20;"3151503-MG";"city";2;1;"True";"34691";"5.76518";0,5;"S";"ATUAL";2
"678";2020-04-20;"3151800-MG";"city";8;1;"True";"167397";"4.77906";0,125;"S";"ATUAL";2
"679";2020-04-20;"3152303-MG";"city";1;0;"True";"11279";"8.86603";0;"S";"ATUAL";2
"680";2020-04-20;"3152501-MG";"city";21;2;"True";"150737";"13.93155";0,0952;"S";"ATUAL";2
"681";2020-04-20;"3154606-MG";"city";2;0;"True";"334858";"0.59727";0;"S";"ATUAL";2
"682";2020-04-20;"3156700-MG";"city";10;0;"True";"136344";"7.33439";0;"S";"ATUAL";2
"683";2020-04-20;"3157807-MG";"city";5;0;"True";"219134";"2.28171";0;"S";"ATUAL";2
"684";2020-04-20;"3158003-MG";"city";1;0;"True";"10847";"9.21914";0;"S";"ATUAL";2
"685";2020-04-20;"3158953-MG";"city";2;0;"True";"34663";"5.76984";0;"S";"ATUAL";2
"686";2020-04-20;"3160405-MG";"city";3;0;"True";"28243";"10.6221";0;"S";"ATUAL";2
"687";2020-04-20;"3160702-MG";"city";1;0;"True";"46487";"2.15114";0;"S";"ATUAL";2
"688";2020-04-20;"3160900-MG";"city";1;0;"True";"3738";"26.75227";0;"S";"ATUAL";2
"689";2020-04-20;"3162104-MG";"city";2;0;"True";"35469";"5.63873";0;"S";"ATUAL";2
"690";2020-04-20;"3162500-MG";"city";4;0;"True";"90082";"4.4404";0;"S";"ATUAL";2
"691";2020-04-20;"3162906-MG";"city";1;0;"True";"26361";"3.79348";0;"S";"ATUAL";2
"692";2020-04-20;"3162955-MG";"city";2;0;"True";"23766";"8.41538";0;"S";"ATUAL";2
"693";2020-04-20;"3163706-MG";"city";2;0;"True";"45851";"4.36196";0;"S";"ATUAL";2
"694";2020-04-20;"3164704-MG";"city";2;1;"True";"70956";"2.81865";0,5;"S";"ATUAL";2
"695";2020-04-20;"3165107-MG";"city";2;1;"True";"7021";"28.48597";0,5;"S";"ATUAL";2
"696";2020-04-20;"3165537-MG";"city";1;0;"True";"32752";"3.05325";0;"S";"ATUAL";2
"697";2020-04-20;"3165578-MG";"city";4;0;"True";"5356";"74.6826";0;"S";"ATUAL";2
"698";2020-04-20;"3166808-MG";"city";1;0;"True";"11582";"8.63409";0;"S";"ATUAL";2
"699";2020-04-20;"3167202-MG";"city";6;0;"True";"239639";"2.50377";0;"S";"ATUAL";2
"700";2020-04-20;"3167707-MG";"city";1;0;"True";"5553";"18.00828";0;"S";"ATUAL";2
"701";2020-04-20;"3168705-MG";"city";8;0;"True";"89842";"8.90452";0;"S";"ATUAL";2
"702";2020-04-20;"3169109-MG";"city";3;0;"True";"6258";"47.93864";0;"S";"ATUAL";2
"703";2020-04-20;"3169406-MG";"city";2;1;"True";"56746";"3.52448";0,5;"S";"ATUAL";2
"704";2020-04-20;"3169901-MG";"city";4;0;"True";"115552";"3.46164";0;"S";"ATUAL";2
"705";2020-04-20;"3170107-MG";"city";23;2;"True";"333783";"6.8907";0,087;"S";"ATUAL";2
"706";2020-04-20;"3170206-MG";"city";71;4;"True";"691305";"10.27043";0,0563;"S";"ATUAL";3
"707";2020-04-20;"3170404-MG";"city";2;0;"True";"84378";"2.37029";0;"S";"ATUAL";2
"708";2020-04-20;"3170701-MG";"city";11;1;"True";"135558";"8.11461";0,0909;"S";"ATUAL";2
"709";2020-04-20;"3170909-MG";"city";1;0;"True";"19320";"5.17598";0;"S";"ATUAL";2
"710";2020-04-20;"3171006-MG";"city";2;0;"True";"20590";"9.71345";0;"S";"ATUAL";2
"711";2020-04-20;"3171204-MG";"city";0;0;"True";"127601";"0.78369";0;"S";"ATUAL";2
"712";2020-04-20;"3171303-MG";"city";0;0;"True";"78846";"1.2683";0;"S";"ATUAL";2
"713";2020-04-20;"3200102-ES";"city";2;0;"True";"30586";"6.53894";0;"S";"ATUAL";2
"714";2020-04-20;"3200300-ES";"city";14;0;"True";"14601";"95.88384";0;"S";"ATUAL";2
"715";2020-04-20;"3200359-ES";"city";0;0;"True";"7836";"12.76161";0;"S";"ATUAL";2
"716";2020-04-20;"3200409-ES";"city";7;0;"True";"29263";"23.92099";0;"S";"ATUAL";2
"717";2020-04-20;"3200508-ES";"city";1;0;"True";"7567";"13.21528";0;"S";"ATUAL";2
"718";2020-04-20;"3200607-ES";"city";8;0;"True";"101220";"7.90358";0;"S";"ATUAL";2
"719";2020-04-20;"3201001-ES";"city";1;0;"True";"15037";"6.65026";0;"S";"ATUAL";2
"720";2020-04-20;"3201100-ES";"city";5;0;"True";"9936";"50.32206";0;"S";"ATUAL";2
"721";2020-04-20;"3201159-ES";"city";1;0;"True";"12404";"8.06192";0;"S";"ATUAL";2
"722";2020-04-20;"3201209-ES";"city";8;0;"True";"208972";"3.82826";0;"S";"ATUAL";2
"723";2020-04-20;"3201308-ES";"city";121;1;"True";"381285";"31.73479";0,0083;"S";"ATUAL";3
"724";2020-04-20;"3201407-ES";"city";2;0;"True";"37534";"5.3285";0;"S";"ATUAL";2
"725";2020-04-20;"3201506-ES";"city";17;0;"True";"122499";"13.87766";0;"S";"ATUAL";2
"726";2020-04-20;"3202207-ES";"city";7;0;"True";"21509";"32.54452";0;"S";"ATUAL";2
"727";2020-04-20;"3202405-ES";"city";10;0;"True";"124859";"8.00903";0;"S";"ATUAL";2
"728";2020-04-20;"3202504-ES";"city";2;0;"True";"12479";"16.02693";0;"S";"ATUAL";2
"729";2020-04-20;"3202801-ES";"city";2;0;"True";"34348";"5.82276";0;"S";"ATUAL";2
"730";2020-04-20;"3203106-ES";"city";1;0;"True";"12192";"8.2021";0;"S";"ATUAL";2
"731";2020-04-20;"3203130-ES";"city";2;0;"True";"16668";"11.99904";0;"S";"ATUAL";2
"732";2020-04-20;"3203205-ES";"city";23;1;"True";"173555";"13.25228";0,0435;"S";"ATUAL";2
"733";2020-04-20;"3203908-ES";"city";3;0;"True";"50110";"5.98683";0;"S";"ATUAL";2
"734";2020-04-20;"3204054-ES";"city";1;0;"True";"26184";"3.81913";0;"S";"ATUAL";2
"735";2020-04-20;"3204203-ES";"city";1;0;"True";"21711";"4.60596";0;"S";"ATUAL";2
"736";2020-04-20;"3204302-ES";"city";3;1;"True";"11574";"25.92017";0,3333;"S";"ATUAL";2
"737";2020-04-20;"3204401-ES";"city";2;0;"True";"11622";"17.20874";0;"S";"ATUAL";2
"738";2020-04-20;"3204500-ES";"city";1;0;"True";"12224";"8.18063";0;"S";"ATUAL";2
"739";2020-04-20;"3204559-ES";"city";3;0;"True";"40431";"7.42005";0;"S";"ATUAL";2
"740";2020-04-20;"3204609-ES";"city";4;0;"True";"23590";"16.95634";0;"S";"ATUAL";2
"741";2020-04-20;"3204708-ES";"city";2;0;"True";"37947";"5.27051";0;"S";"ATUAL";2
"742";2020-04-20;"3204807-ES";"city";1;0;"True";"10556";"9.47329";0;"S";"ATUAL";2
"743";2020-04-20;"3204906-ES";"city";12;1;"True";"130611";"9.18759";0,0833;"S";"ATUAL";2
"744";2020-04-20;"3204955-ES";"city";2;0;"True";"12415";"16.10954";0;"S";"ATUAL";2
"745";2020-04-20;"3205002-ES";"city";288;11;"True";"517510";"55.6511";0,0382;"S";"ATUAL";1
"746";2020-04-20;"3205010-ES";"city";2;0;"True";"30070";"6.65115";0;"S";"ATUAL";2
"747";2020-04-20;"3205069-ES";"city";5;0;"True";"25277";"19.78083";0;"S";"ATUAL";2
"748";2020-04-20;"3205101-ES";"city";12;1;"True";"78239";"15.33762";0,0833;"S";"ATUAL";2
"749";2020-04-20;"3205176-ES";"city";1;0;"True";"14080";"7.10227";0;"S";"ATUAL";2
"750";2020-04-20;"3205200-ES";"city";322;8;"True";"493838";"65.20357";0,0248;"S";"ATUAL";1
"751";2020-04-20;"3205309-ES";"city";265;9;"True";"362097";"73.18481";0,034;"S";"ATUAL";1
"752";2020-04-20;"3300100-RJ";"city";8;0;"True";"203785";"3.92571";0;"S";"ATUAL";2
"753";2020-04-20;"3300209-RJ";"city";18;1;"True";"132400";"13.59517";0,0556;"S";"ATUAL";2
"754";2020-04-20;"3300225-RJ";"city";1;0;"True";"12572";"7.95418";0;"S";"ATUAL";2
"755";2020-04-20;"3300233-RJ";"city";4;0;"True";"33870";"11.80986";0;"S";"ATUAL";2
"756";2020-04-20;"3300258-RJ";"city";3;1;"True";"30349";"9.885";0,3333;"S";"ATUAL";2
"757";2020-04-20;"3300308-RJ";"city";10;2;"True";"100374";"9.96274";0,2;"S";"ATUAL";2
"758";2020-04-20;"3300407-RJ";"city";14;1;"True";"184412";"7.5917";0,0714;"S";"ATUAL";2
"759";2020-04-20;"3300456-RJ";"city";69;7;"True";"510906";"13.50542";0,1014;"S";"ATUAL";3
"760";2020-04-20;"3300506-RJ";"city";4;1;"True";"27446";"14.57407";0,25;"S";"ATUAL";2
"761";2020-04-20;"3300605-RJ";"city";5;1;"True";"37096";"13.47854";0,2;"S";"ATUAL";2
"762";2020-04-20;"3300704-RJ";"city";10;0;"True";"226525";"4.41452";0;"S";"ATUAL";2
"763";2020-04-20;"3300803-RJ";"city";4;1;"True";"58937";"6.78691";0,25;"S";"ATUAL";2
"764";2020-04-20;"3300936-RJ";"city";1;0;"True";"16301";"6.13459";0;"S";"ATUAL";2
"765";2020-04-20;"3301009-RJ";"city";7;1;"True";"507548";"1.37918";0,1429;"S";"ATUAL";2
"766";2020-04-20;"3301108-RJ";"city";1;0;"True";"20172";"4.95737";0;"S";"ATUAL";2
"767";2020-04-20;"3301306-RJ";"city";11;0;"True";"44184";"24.89589";0;"S";"ATUAL";2
"768";2020-04-20;"3301702-RJ";"city";182;35;"True";"919596";"19.7913";0,1923;"S";"ATUAL";1
"769";2020-04-20;"3301850-RJ";"city";3;0;"True";"60517";"4.95728";0;"S";"ATUAL";2
"770";2020-04-20;"3301876-RJ";"city";6;2;"True";"28310";"21.19392";0,3333;"S";"ATUAL";2
"771";2020-04-20;"3301900-RJ";"city";42;6;"True";"240592";"17.45694";0,1429;"S";"ATUAL";2
"772";2020-04-20;"3302007-RJ";"city";8;2;"True";"133019";"6.01418";0,25;"S";"ATUAL";2
"773";2020-04-20;"3302205-RJ";"city";3;0;"True";"103224";"2.9063";0;"S";"ATUAL";2
"774";2020-04-20;"3302254-RJ";"city";1;0;"True";"31805";"3.14416";0;"S";"ATUAL";2
"775";2020-04-20;"3302270-RJ";"city";5;1;"True";"104768";"4.77245";0,2;"S";"ATUAL";2
"776";2020-04-20;"3302403-RJ";"city";19;4;"True";"256672";"7.40244";0,2105;"S";"ATUAL";2
"777";2020-04-20;"3302502-RJ";"city";33;3;"True";"245071";"13.46549";0,0909;"S";"ATUAL";2
"778";2020-04-20;"3302601-RJ";"city";5;2;"True";"44468";"11.24404";0,4;"S";"ATUAL";2
"779";2020-04-20;"3302700-RJ";"city";38;4;"True";"161207";"23.57218";0,1053;"S";"ATUAL";2
"780";2020-04-20;"3302809-RJ";"city";1;0;"True";"18614";"5.3723";0;"S";"ATUAL";2
"781";2020-04-20;"3302858-RJ";"city";59;7;"True";"176103";"33.50312";0,1186;"S";"ATUAL";3
"782";2020-04-20;"3302908-RJ";"city";5;1;"True";"25538";"19.57867";0,2;"S";"ATUAL";2
"783";2020-04-20;"3303203-RJ";"city";26;0;"True";"162485";"16.00148";0;"S";"ATUAL";2
"784";2020-04-20;"3303302-RJ";"city";212;14;"True";"513584";"41.27854";0,066;"S";"ATUAL";1
"785";2020-04-20;"3303401-RJ";"city";29;1;"True";"190631";"15.21264";0,0345;"S";"ATUAL";2
"786";2020-04-20;"3303500-RJ";"city";171;13;"True";"821128";"20.82501";0,076;"S";"ATUAL";3
"787";2020-04-20;"3303609-RJ";"city";8;0;"True";"52257";"15.30895";0;"S";"ATUAL";2
"788";2020-04-20;"3303708-RJ";"city";3;0;"True";"44285";"6.7743";0;"S";"ATUAL";2
"789";2020-04-20;"3303807-RJ";"city";4;1;"True";"43165";"9.26677";0,25;"S";"ATUAL";2
"790";2020-04-20;"3303856-RJ";"city";2;0;"True";"27769";"7.20228";0;"S";"ATUAL";2
"791";2020-04-20;"3303906-RJ";"city";67;6;"True";"306191";"21.88177";0,0896;"S";"ATUAL";3
